idx1,idx2,hamming_dist,orig_path_1,orig_path_2,class_1,class_2,source_split_1,source_split_2
4571,5520,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1394.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0781.jpg,notumor,notumor,training,training
4572,4808,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1380.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1543.jpg,notumor,notumor,training,training
4572,5143,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1380.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0456.jpg,notumor,notumor,training,training
4572,6673,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1380.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0111.jpg,notumor,notumor,training,testing
4573,6425,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0920.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0119.jpg,notumor,notumor,training,testing
4573,6512,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0920.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0386.jpg,notumor,notumor,training,testing
4573,6686,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0920.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0339.jpg,notumor,notumor,training,testing
4574,4850,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0908.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1387.jpg,notumor,notumor,training,training
4574,6581,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0908.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0383.jpg,notumor,notumor,training,testing
4574,6719,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0908.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0114.jpg,notumor,notumor,training,testing
4577,4703,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1357.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1583.jpg,notumor,notumor,training,training
4578,5220,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1343.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0587.jpg,notumor,notumor,training,training
4578,6438,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1343.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0287.jpg,notumor,notumor,training,testing
4578,6656,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1343.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0177.jpg,notumor,notumor,training,testing
4579,4804,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1425.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1231.jpg,notumor,notumor,training,training
4579,6469,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1425.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0334.jpg,notumor,notumor,training,testing
4579,6690,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1425.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0112.jpg,notumor,notumor,training,testing
4580,6552,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0713.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0183.jpg,notumor,notumor,training,testing
4582,6628,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0061.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0015.jpg,notumor,notumor,training,testing
4583,4852,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1419.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0902.jpg,notumor,notumor,training,training
4583,5218,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1419.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0746.jpg,notumor,notumor,training,training
4583,5369,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1419.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0783.jpg,notumor,notumor,training,training
4584,4598,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0707.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1035.jpg,notumor,notumor,training,training
4586,4620,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1196.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0673.jpg,notumor,notumor,training,training
4586,4632,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1196.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1222.jpg,notumor,notumor,training,training
4586,4929,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1196.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0730.jpg,notumor,notumor,training,training
4586,5189,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1196.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0523.jpg,notumor,notumor,training,training
4586,5235,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1196.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0815.jpg,notumor,notumor,training,training
4586,6439,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1196.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0293.jpg,notumor,notumor,training,testing
4586,6624,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1196.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0367.jpg,notumor,notumor,training,testing
4586,6637,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1196.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0160.jpg,notumor,notumor,training,testing
4586,6648,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1196.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0200.jpg,notumor,notumor,training,testing
4588,4965,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1155.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0493.jpg,notumor,notumor,training,training
4588,5140,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1155.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1172.jpg,notumor,notumor,training,training
4588,6459,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1155.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0296.jpg,notumor,notumor,training,testing
4588,6497,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1155.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0218.jpg,notumor,notumor,training,testing
4589,4806,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0539.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1557.jpg,notumor,notumor,training,training
4589,4916,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0539.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0485.jpg,notumor,notumor,training,training
4589,5014,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0539.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0519.jpg,notumor,notumor,training,training
4589,6592,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0539.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0365.jpg,notumor,notumor,training,testing
4589,6675,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0539.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0313.jpg,notumor,notumor,training,testing
4592,5146,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0277.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1012.jpg,notumor,notumor,training,training
4593,4955,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0511.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0726.jpg,notumor,notumor,training,training
4593,5049,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0511.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0535.jpg,notumor,notumor,training,training
4593,5359,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0511.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1466.jpg,notumor,notumor,training,training
4593,5437,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0511.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0769.jpg,notumor,notumor,training,training
4593,6419,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0511.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0290.jpg,notumor,notumor,training,testing
4593,6472,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0511.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0283.jpg,notumor,notumor,training,testing
4593,6586,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0511.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0234.jpg,notumor,notumor,training,testing
4594,4887,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0505.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1201.jpg,notumor,notumor,training,training
4594,4996,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0505.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0690.jpg,notumor,notumor,training,training
4594,5007,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0505.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1001.jpg,notumor,notumor,training,training
4594,5179,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0505.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1013.jpg,notumor,notumor,training,training
4594,5232,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0505.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1048.jpg,notumor,notumor,training,training
4594,5257,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0505.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0182.jpg,notumor,notumor,training,training
4594,5406,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0505.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1264.jpg,notumor,notumor,training,training
4594,5517,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0505.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0965.jpg,notumor,notumor,training,training
4594,6519,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0505.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0227.jpg,notumor,notumor,training,testing
4594,6604,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0505.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0364.jpg,notumor,notumor,training,testing
4594,6620,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0505.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0165.jpg,notumor,notumor,training,testing
4594,6662,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0505.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0215.jpg,notumor,notumor,training,testing
4596,4768,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1021.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0926.jpg,notumor,notumor,training,training
4596,4825,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1021.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1026.jpg,notumor,notumor,training,training
4596,4924,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1021.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1189.jpg,notumor,notumor,training,training
4596,5092,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1021.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1004.jpg,notumor,notumor,training,training
4596,5192,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1021.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0286.jpg,notumor,notumor,training,training
4596,6470,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1021.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0308.jpg,notumor,notumor,training,testing
4596,6585,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1021.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0220.jpg,notumor,notumor,training,testing
4596,6616,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1021.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0170.jpg,notumor,notumor,training,testing
4596,6679,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1021.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0273.jpg,notumor,notumor,training,testing
4597,4982,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0459.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1570.jpg,notumor,notumor,training,training
4597,5212,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0459.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1302.jpg,notumor,notumor,training,training
4597,6473,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0459.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0254.jpg,notumor,notumor,training,testing
4597,6603,0,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0459.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Testing/notumor/Te-no_0370.jpg,notumor,notumor,training,testing
4599,5064,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0303.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1011.jpg,notumor,notumor,training,training
4599,5236,4,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0303.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0801.jpg,notumor,notumor,training,training
4599,5301,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0303.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0751.jpg,notumor,notumor,training,training
4600,4642,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0465.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0464.jpg,notumor,notumor,training,training
4600,5492,2,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_0465.jpg,/Users/riyabasak_15/brain_tumor_project/data/raw/brain-tumor-mri-dataset/kaggle_brain_mri_scan_dataset/Training/notumor/Tr-no_1528.jpg,notumor,notumor,training,training
